timestamp,electricity,water,heat,gas
2025-06-02 18:14:46,250.55,15.96,154.74,36.89
2025-06-02 18:14:51,226.51,11.78,170.32,15.42
2025-06-02 18:14:56,217.83,11.13,134.53,47.98
2025-06-02 18:15:01,221.45,12.48,184.01,20.42
2025-06-02 18:15:06,240.41,13.62,126.01,38.91
2025-06-02 18:15:11,468.45,17.49,173.82,29.64
2025-06-02 18:15:16,470.4,5.21,99.36,15.24
2025-06-02 18:15:21,257.51,14.38,195.43,23.06
2025-06-02 18:15:26,354.53,5.12,130.93,46.2
2025-06-02 18:15:31,363.97,18.1,177.9,12.72
2025-06-02 18:15:36,138.85,7.16,111.13,29.66
2025-06-02 18:15:41,471.65,10.11,89.48,13.72
2025-06-02 18:15:46,110.27,13.08,119.59,29.65
2025-06-02 18:15:51,495.03,19.92,150.78,22.75
2025-06-02 18:15:56,481.51,12.39,124.32,40.88
2025-06-02 18:16:01,187.18,8.06,144.6,29.74
2025-06-02 18:16:06,161.92,10.58,164.14,41.15
2025-06-02 18:16:11,302.24,14.99,87.15,48.1
2025-06-02 18:16:16,183.45,15.06,147.61,31.21
2025-06-02 18:16:21,166.91,19.89,130.16,32.62
2025-06-02 19:56:27,367.38,9.2,137.08,45.7
2025-06-02 19:56:32,428.63,17.04,86.78,41.22
2025-06-02 19:56:37,377.7,16.32,102.57,27.1
2025-06-02 19:56:42,315.6,8.99,191.81,32.88
2025-06-02 19:56:47,436.44,6.42,131.77,37.61
2025-06-02 19:56:52,358.02,6.96,66.22,44.99
2025-06-02 19:56:57,217.41,7.04,162.4,45.62
2025-06-02 19:57:02,305.6,6.25,166.8,42.54
2025-06-02 19:57:07,332.4,14.64,149.02,15.86
2025-06-02 19:57:12,327.68,12.48,153.05,20.0
2025-06-02 19:57:17,420.83,18.73,73.94,11.83
2025-06-02 19:57:22,345.74,12.14,62.87,32.08
2025-06-02 19:57:31,463.48,8.81,138.02,11.0
2025-06-02 19:57:36,145.5,8.47,78.85,46.93
2025-06-02 19:57:41,453.36,12.05,190.87,40.88
2025-06-02 19:57:46,440.59,10.34,125.72,21.15
2025-06-02 19:57:51,281.92,6.79,182.75,31.05
2025-06-02 19:57:56,161.13,15.19,171.69,21.6
2025-06-02 19:58:01,434.66,14.54,78.65,44.99
2025-06-02 19:58:06,370.33,13.82,113.11,38.0
2025-06-02 19:58:11,497.51,9.11,193.3,23.57
2025-06-02 19:58:16,433.19,18.39,187.64,44.48
2025-06-02 19:58:21,411.22,19.42,121.52,37.92
2025-06-02 19:58:26,460.0,10.31,175.04,12.85
2025-06-02 19:58:31,234.16,9.27,179.49,11.47
2025-06-02 19:58:36,344.62,9.4,171.91,45.0
2025-06-02 19:58:41,464.44,13.35,199.67,25.9
2025-06-02 19:58:46,343.91,17.67,87.96,12.11
2025-06-02 19:58:51,480.57,14.59,136.64,24.42
2025-06-02 19:58:56,265.33,19.4,198.57,49.1
2025-06-02 19:59:01,384.37,9.43,162.69,29.59
2025-06-02 19:59:06,292.17,8.72,122.67,32.79
2025-06-02 19:59:11,433.58,5.02,74.06,32.26
2025-06-02 19:59:16,439.9,7.88,198.73,13.06
2025-06-02 19:59:21,384.24,17.54,72.21,16.11
2025-06-02 19:59:26,431.52,16.68,111.47,36.25
2025-06-02 19:59:31,292.26,5.12,161.01,29.78
2025-06-02 19:59:36,233.82,15.15,70.63,31.95
2025-06-02 19:59:41,210.07,12.67,126.39,26.52
2025-06-02 19:59:46,190.5,5.71,62.62,21.53
2025-06-02 19:59:51,349.11,17.79,110.79,44.04
2025-06-02 19:59:56,440.14,18.83,163.19,18.01
2025-06-02 20:00:01,403.0,10.4,175.83,32.08
2025-06-02 20:00:06,393.33,18.23,93.77,30.25
2025-06-02 20:00:11,237.87,14.64,171.03,10.68
2025-06-02 20:00:16,224.09,18.17,63.82,27.49
2025-06-02 20:00:21,167.85,11.26,114.77,20.61
2025-06-02 20:00:26,130.42,8.56,123.93,13.67
2025-06-02 20:00:31,242.36,17.15,71.59,18.7
2025-06-02 20:00:36,145.49,5.31,89.74,36.65
2025-06-02 20:00:41,138.14,12.02,111.92,24.86
2025-06-02 20:00:46,496.94,16.02,54.6,27.02
2025-06-02 20:00:51,266.74,14.65,195.51,18.01
2025-06-02 20:00:56,339.94,8.01,97.62,40.09
2025-06-02 20:01:01,153.52,15.37,104.24,35.9
2025-06-02 20:01:06,496.0,8.67,130.12,43.24
2025-06-02 20:01:11,158.51,16.45,191.17,33.35
2025-06-02 20:01:16,144.62,6.13,196.4,21.9
2025-06-02 20:01:21,393.51,17.39,170.13,18.96
2025-06-02 20:01:26,222.67,17.12,187.66,29.25
2025-06-02 20:01:31,435.28,9.19,92.06,31.86
2025-06-02 20:01:36,294.62,6.12,126.46,44.59
2025-06-02 20:01:41,186.62,18.33,183.23,46.86
2025-06-02 20:01:46,308.01,17.3,191.0,46.46
2025-06-02 20:01:51,401.54,15.23,129.76,21.05
2025-06-02 20:01:56,264.44,13.63,93.42,28.64
2025-06-02 20:02:01,264.34,6.48,58.31,41.84
2025-06-02 20:02:06,425.25,10.51,99.26,30.79
2025-06-02 20:02:11,144.83,7.78,85.16,16.96
2025-06-02 20:02:16,491.62,12.87,54.09,28.11
2025-06-02 20:02:21,438.73,15.57,186.93,12.73
2025-06-02 20:02:26,343.87,13.54,67.99,13.7
2025-06-02 20:02:31,187.91,10.28,164.29,19.25
2025-06-02 20:02:36,374.25,13.63,197.19,25.23
2025-06-02 20:02:41,263.38,5.61,70.45,45.53
2025-06-02 20:02:46,401.82,11.93,123.81,16.56
2025-06-02 20:02:51,276.66,15.97,143.07,39.14
2025-06-02 20:02:56,190.06,7.86,157.94,49.87
2025-06-02 20:03:01,310.43,6.11,91.43,33.09
2025-06-02 20:03:06,264.2,19.2,167.91,15.47
2025-06-02 20:03:11,110.21,11.49,59.23,47.14
2025-06-02 20:03:16,315.3,16.2,145.66,12.71
2025-06-02 20:03:21,165.5,17.15,98.05,15.51
2025-06-02 20:03:26,436.16,5.15,177.13,42.44
2025-06-02 20:03:31,476.22,11.06,63.29,27.1
2025-06-02 20:03:36,381.12,9.76,182.82,29.05
2025-06-02 20:03:41,202.48,5.52,167.62,44.98
2025-06-02 20:03:46,314.63,10.79,84.38,30.86
2025-06-02 20:03:51,259.83,9.96,170.62,36.87
2025-06-02 20:03:56,107.75,16.98,157.89,40.54
2025-06-02 20:04:01,212.52,6.85,134.9,44.57
2025-06-02 20:04:06,177.4,9.2,103.87,24.71
2025-06-02 20:04:11,114.14,5.68,121.02,34.59
2025-06-02 20:04:16,378.92,15.93,67.34,30.82
2025-06-02 20:04:21,231.04,18.24,112.56,27.87
2025-06-02 20:04:26,334.37,8.3,160.22,21.14
2025-06-02 20:04:31,430.02,13.11,190.47,27.4
2025-06-02 20:04:36,421.51,13.92,148.38,43.18
2025-06-02 20:04:41,478.58,11.78,52.75,12.38
2025-06-02 20:04:46,301.7,6.61,56.75,16.21
2025-06-02 20:04:51,426.29,15.89,186.84,49.0
2025-06-02 20:04:56,149.79,6.0,108.23,26.13
2025-06-02 20:05:01,250.02,15.14,128.93,45.79
2025-06-02 20:05:06,124.45,12.67,111.73,13.92
2025-06-02 20:05:11,346.78,10.18,92.37,27.04
2025-06-02 20:05:16,324.9,17.99,88.3,49.82
2025-06-02 20:05:21,247.35,10.61,63.08,41.06
2025-06-02 20:05:26,159.35,11.11,189.8,43.91
2025-06-02 20:05:31,141.13,7.32,62.48,48.0
2025-06-02 20:05:36,154.25,13.82,82.69,17.48
2025-06-02 20:05:41,270.56,15.01,116.18,39.62
2025-06-02 20:05:46,370.68,15.54,82.23,10.22
2025-06-02 20:05:51,347.62,14.4,186.69,14.67
2025-06-02 20:05:56,430.4,11.11,115.39,49.65
2025-06-02 20:06:01,473.35,9.72,197.3,37.78
2025-06-02 20:06:06,379.06,6.64,102.13,10.5
2025-06-02 20:06:11,271.59,14.83,134.55,44.05
2025-06-02 20:06:16,423.93,11.64,176.74,42.11
2025-06-02 20:06:21,454.26,19.02,86.56,26.71
2025-06-02 20:06:26,355.02,6.59,82.89,46.51
2025-06-02 20:06:31,280.9,17.18,66.36,23.2
2025-06-02 20:06:36,499.27,6.89,106.25,43.66
2025-06-02 20:06:41,468.72,7.37,189.38,36.61
2025-06-02 20:06:46,448.04,10.96,104.35,37.12
2025-06-02 20:06:51,162.81,6.49,106.06,41.42
2025-06-02 20:06:56,227.04,16.92,196.94,48.61
2025-06-02 20:07:01,286.1,8.57,150.6,22.49
2025-06-02 20:07:06,165.06,8.52,143.76,14.18
2025-06-02 20:07:11,351.62,16.09,193.88,18.23
2025-06-02 20:07:16,187.88,16.24,146.01,15.45
2025-06-02 20:07:21,171.37,14.76,166.97,13.62
2025-06-02 20:07:26,291.67,11.47,88.88,11.45
2025-06-02 20:07:31,441.56,18.48,114.33,16.54
2025-06-02 20:07:36,391.37,17.32,164.96,45.74
2025-06-02 20:07:41,237.17,12.87,126.21,46.31
2025-06-02 20:07:46,138.94,17.9,167.29,43.38
2025-06-02 20:07:51,177.53,18.31,134.41,44.41
2025-06-02 20:07:56,302.64,14.48,133.23,30.33
2025-06-02 20:08:02,316.23,8.74,175.32,11.51
2025-06-02 20:08:07,119.54,9.1,148.64,31.55
2025-06-02 20:08:12,102.71,15.69,50.67,28.1
2025-06-02 20:08:17,143.93,19.41,164.01,17.21
2025-06-02 20:08:22,207.88,10.5,77.01,22.47
2025-06-02 20:08:27,393.48,6.65,57.6,19.74
2025-06-02 20:08:32,119.03,19.6,86.28,41.82
2025-06-02 20:08:37,187.32,18.83,134.97,22.99
2025-06-02 20:08:42,268.54,8.76,116.59,41.0
2025-06-02 20:08:47,443.42,8.29,157.84,40.01
2025-06-02 20:08:52,407.27,19.67,72.67,19.33
2025-06-02 20:08:57,175.99,18.41,137.5,33.69
2025-06-02 20:09:02,399.15,17.33,92.39,37.56
2025-06-02 20:09:07,387.57,11.87,166.85,49.07
2025-06-02 20:09:12,264.05,15.62,67.77,36.78
2025-06-02 20:09:17,219.42,8.89,188.08,20.44
2025-06-02 20:09:22,269.41,9.04,158.27,35.01
2025-06-02 20:09:27,326.26,11.33,62.65,47.11
2025-06-02 20:09:32,332.66,16.94,140.27,27.79
2025-06-02 20:09:37,210.13,5.24,163.38,19.73
2025-06-02 20:09:42,384.0,8.34,88.05,24.43
2025-06-02 20:09:47,429.42,16.89,52.67,36.0
2025-06-02 20:09:52,276.17,14.56,105.09,34.74
2025-06-02 20:09:57,485.86,13.56,76.71,21.26
2025-06-02 20:10:02,470.61,15.44,199.28,47.57
2025-06-02 20:10:07,240.59,7.07,120.72,13.39
2025-06-02 20:10:12,318.39,17.84,189.29,12.28
2025-06-02 20:10:17,203.09,11.97,130.11,38.32
2025-06-02 20:10:22,341.73,13.24,84.43,26.7
2025-06-02 20:10:27,118.81,8.61,113.08,29.2
2025-06-02 20:10:32,373.45,16.71,97.18,41.12
2025-06-02 20:10:37,417.02,11.04,122.61,43.82
2025-06-02 20:10:42,220.69,18.08,162.01,49.23
2025-06-02 20:10:47,309.64,10.4,99.67,29.39
2025-06-02 20:10:52,202.17,6.83,93.08,27.54
2025-06-02 20:10:57,359.87,11.85,65.35,38.68
2025-06-02 20:11:02,168.85,11.93,150.91,13.13
2025-06-02 20:11:07,103.91,18.4,145.55,20.05
2025-06-02 20:11:12,471.38,8.13,92.79,32.28
2025-06-02 20:11:17,134.66,11.75,117.51,12.49
2025-06-02 20:11:22,187.32,16.72,196.18,12.44
2025-06-02 20:11:27,330.55,5.31,127.7,25.8
2025-06-02 20:11:32,321.62,19.41,153.02,10.26
2025-06-02 20:11:37,247.08,14.73,131.08,44.33
2025-06-02 20:11:42,340.92,8.36,97.63,44.79
2025-06-02 20:11:47,300.37,15.23,65.68,22.43
2025-06-02 20:11:52,320.29,11.57,59.31,38.06
2025-06-02 20:11:57,485.31,13.24,106.07,21.79
2025-06-02 20:12:02,491.92,10.7,97.51,45.1
2025-06-02 20:12:07,440.7,15.85,93.03,43.89
2025-06-02 20:12:12,415.6,16.31,50.92,48.38
2025-06-02 20:12:17,115.18,7.85,59.86,15.25
2025-06-02 20:12:22,343.63,19.63,194.46,47.55
2025-06-02 20:12:27,384.48,5.17,163.46,43.07
2025-06-02 20:12:32,422.45,19.86,84.71,10.75
2025-06-02 20:12:37,348.94,7.91,76.92,34.34
2025-06-02 20:12:42,392.24,16.7,73.99,17.18
2025-06-02 20:12:47,121.41,5.12,185.55,36.72
2025-06-02 20:12:52,188.19,7.2,151.28,31.92
2025-06-02 20:12:57,468.37,16.61,121.97,32.48
2025-06-02 20:13:02,287.65,15.81,102.59,27.54
2025-06-02 20:13:07,394.41,6.3,163.25,36.52
2025-06-02 20:13:12,203.02,19.22,59.02,37.51
2025-06-02 20:13:17,290.14,13.15,74.8,13.99
2025-06-02 20:13:22,215.49,10.78,199.51,34.84
2025-06-02 20:13:27,470.91,6.89,163.1,27.39
2025-06-02 20:13:32,377.74,16.95,100.06,44.12
2025-06-02 20:13:37,109.84,9.26,89.96,18.03
2025-06-02 20:13:42,494.07,7.27,152.72,13.96
2025-06-02 20:13:47,389.02,17.16,63.02,18.6
2025-06-02 20:13:52,469.62,11.57,74.63,21.16
2025-06-02 20:13:57,394.94,5.21,148.81,42.42
2025-06-02 20:14:02,264.94,9.17,141.19,48.43
2025-06-02 20:14:07,447.21,12.87,75.23,40.7
2025-06-02 20:14:12,221.13,7.08,174.3,23.58
2025-06-02 20:14:17,129.43,10.43,115.26,27.86
2025-06-02 20:14:22,359.0,12.0,178.16,44.25
2025-06-02 20:14:27,459.99,18.66,75.64,11.24
2025-06-02 20:14:32,399.0,16.16,117.95,17.64
2025-06-02 20:14:37,223.55,9.12,91.59,36.18
2025-06-02 20:14:42,382.46,15.91,190.48,16.73
2025-06-02 20:14:47,239.56,9.38,78.94,45.85
2025-06-02 20:14:52,224.77,15.05,93.74,41.22
2025-06-02 20:14:57,130.64,17.07,170.34,43.02
2025-06-02 20:15:02,488.74,19.87,158.42,48.77
2025-06-02 20:15:07,403.51,10.5,161.48,10.54
2025-06-02 20:15:12,384.96,10.8,168.58,11.42
2025-06-02 20:15:17,306.11,16.33,167.5,18.77
2025-06-02 20:15:22,303.23,5.95,175.55,12.2
2025-06-02 20:15:27,202.84,8.51,92.91,22.32
2025-06-02 20:15:32,467.86,18.56,108.35,41.33
2025-06-02 20:15:37,191.08,7.7,58.54,24.3
2025-06-02 20:15:42,168.91,15.47,109.45,14.19
2025-06-02 20:15:47,204.08,10.62,117.44,36.53
2025-06-02 20:15:52,128.69,7.99,126.61,31.52
2025-06-02 20:15:57,143.4,16.32,194.98,23.6
2025-06-02 20:16:02,319.48,17.27,89.37,29.53
2025-06-02 20:16:07,363.65,6.91,147.57,46.3
2025-06-02 20:16:12,277.54,11.21,175.65,48.23
2025-06-02 20:16:17,276.18,17.63,129.4,30.55
2025-06-02 20:16:22,250.1,7.17,89.81,36.48
2025-06-02 20:16:27,307.12,17.79,142.54,20.2
2025-06-02 20:16:32,253.49,6.09,79.66,17.61
2025-06-02 20:16:37,349.0,17.65,116.73,47.04
2025-06-02 20:16:42,238.1,8.37,130.59,10.07
2025-06-02 20:16:47,143.16,11.51,118.56,30.81
2025-06-02 20:16:52,283.01,5.27,182.35,35.0
2025-06-02 20:16:57,158.08,17.29,86.6,28.41
2025-06-02 20:17:02,205.35,9.92,70.63,42.81
2025-06-02 20:17:07,367.3,10.5,135.36,27.0
2025-06-02 20:17:12,497.16,12.37,52.05,41.92
2025-06-02 20:17:17,403.12,5.19,64.15,28.44
2025-06-02 20:17:22,176.23,12.93,58.48,48.04
2025-06-02 20:17:27,499.2,16.78,116.32,24.76
2025-06-02 20:17:32,203.72,6.15,102.34,26.87
2025-06-02 20:17:37,145.18,17.89,181.04,31.08
2025-06-02 20:17:42,233.89,17.14,180.07,25.38
2025-06-02 20:17:47,185.52,14.22,186.87,34.4
2025-06-02 20:17:52,420.95,16.6,137.81,19.74
2025-06-02 20:17:57,322.06,10.08,135.06,36.66
2025-06-02 20:18:02,310.03,17.67,87.17,37.77
2025-06-02 20:18:07,375.31,7.43,163.24,10.56
2025-06-02 20:18:12,250.93,12.22,65.42,22.86
2025-06-02 20:18:17,111.03,6.22,84.68,33.91
2025-06-02 20:18:22,206.35,12.56,58.34,41.51
2025-06-02 20:18:27,230.57,8.23,137.86,46.45
2025-06-02 20:18:32,306.95,9.95,189.48,15.88
2025-06-02 20:18:37,252.07,7.6,198.78,43.82
2025-06-02 20:18:42,222.92,14.44,121.27,16.99
2025-06-02 20:18:47,180.75,12.5,195.42,20.0
2025-06-02 20:18:52,155.1,18.33,107.7,35.89
2025-06-02 20:18:57,213.34,15.78,110.77,25.07
2025-06-02 20:19:02,109.03,18.56,148.52,43.41
2025-06-02 20:19:07,210.58,6.53,153.74,35.25
2025-06-02 20:19:12,281.32,11.35,118.99,45.36
2025-06-02 20:19:17,299.11,8.4,180.34,12.81
2025-06-02 20:19:22,458.21,9.69,58.58,35.87
2025-06-02 20:19:28,312.56,8.7,51.1,28.91
2025-06-02 20:19:33,133.05,13.76,165.1,30.09
2025-06-02 20:19:38,297.92,6.86,69.15,28.23
2025-06-02 20:19:43,112.26,15.45,78.33,48.33
2025-06-02 20:19:48,336.51,5.86,92.08,12.9
2025-06-02 20:19:53,404.82,17.88,147.47,16.4
2025-06-02 20:19:58,308.1,12.33,119.27,17.41
2025-06-02 20:20:03,295.95,11.16,66.64,12.41
2025-06-02 20:20:08,498.05,17.15,122.13,42.98
2025-06-02 20:20:13,480.55,9.96,116.66,15.38
2025-06-02 20:20:18,372.13,16.28,54.11,32.95
2025-06-02 20:20:23,327.53,14.16,175.56,40.74
2025-06-02 20:20:28,432.1,19.77,130.1,21.07
2025-06-02 20:20:33,126.21,12.28,110.0,14.04
2025-06-02 20:20:38,286.48,18.71,96.31,23.29
2025-06-02 20:20:43,137.14,7.49,73.05,20.71
2025-06-02 20:20:48,299.45,13.83,132.18,40.36
2025-06-02 20:20:53,241.25,11.86,159.27,29.8
2025-06-02 20:20:58,102.6,10.51,186.58,15.61
2025-06-02 20:21:03,376.76,19.4,122.06,46.37
2025-06-02 20:21:08,119.94,18.11,86.62,29.98
2025-06-02 20:21:13,478.88,19.58,110.55,20.14
2025-06-02 20:21:18,283.01,18.81,174.45,18.73
2025-06-02 20:21:23,471.47,9.82,160.01,27.22
2025-06-02 20:21:28,282.74,9.64,108.88,18.56
2025-06-02 20:21:33,249.86,11.6,111.19,41.16
2025-06-02 20:21:38,184.93,7.08,63.35,32.86
2025-06-02 20:21:43,379.73,10.7,112.45,33.6
2025-06-02 20:21:48,129.18,7.41,183.74,22.02
2025-06-02 20:21:53,495.14,5.01,104.99,31.71
2025-06-02 20:21:58,181.06,12.36,166.59,32.66
2025-06-02 20:22:03,120.04,14.66,81.54,32.13
2025-06-02 20:22:08,148.95,11.68,102.14,43.61
2025-06-02 20:22:13,325.45,17.11,149.04,45.15
2025-06-02 20:22:18,311.16,17.55,189.53,14.45
2025-06-02 20:22:23,427.52,16.46,105.55,15.83
2025-06-02 20:22:28,150.57,6.25,59.18,32.52
2025-06-02 20:22:33,381.39,10.77,51.64,27.13
2025-06-02 20:22:38,394.01,18.66,84.0,35.82
2025-06-02 20:22:43,457.6,11.26,89.75,35.67
2025-06-02 20:22:48,499.92,18.4,162.03,20.59
2025-06-02 20:22:53,256.96,15.51,79.41,25.37
2025-06-02 20:22:58,367.17,16.39,155.86,34.16
2025-06-02 20:23:03,407.7,5.71,171.83,17.84
2025-06-02 20:23:08,151.76,5.05,162.78,40.93
2025-06-02 20:23:13,422.62,18.76,194.01,29.4
2025-06-02 20:23:18,296.97,10.22,66.28,10.58
2025-06-02 20:23:23,276.81,9.41,165.1,32.25
2025-06-02 20:23:28,319.35,11.01,61.14,23.43
2025-06-02 20:23:33,287.67,9.42,153.16,10.86
2025-06-02 20:23:38,226.29,7.05,90.54,34.68
2025-06-02 20:23:43,112.25,19.27,123.56,46.27
2025-06-02 20:23:48,182.68,16.31,83.44,11.95
2025-06-02 20:23:53,408.26,8.22,183.99,49.89
2025-06-02 20:23:58,109.38,13.95,147.9,36.1
2025-06-02 20:24:03,156.66,18.47,94.26,23.19
2025-06-02 20:24:08,383.36,16.53,124.08,48.42
2025-06-02 20:24:13,479.53,6.6,80.91,41.5
2025-06-02 20:24:18,456.38,14.77,185.84,17.16
2025-06-02 20:24:23,184.84,6.6,158.96,29.73
2025-06-02 20:24:28,383.88,12.87,62.78,34.42
2025-06-02 20:24:33,464.63,8.7,183.91,12.64
2025-06-02 20:24:38,300.48,7.0,94.53,35.65
2025-06-02 20:24:43,219.72,19.4,177.23,19.22
2025-06-02 20:24:48,361.47,14.68,74.39,42.71
2025-06-02 20:24:53,302.75,16.97,107.34,48.89
2025-06-02 20:24:58,446.14,19.9,182.8,10.85
2025-06-02 20:25:03,455.96,11.31,173.4,19.81
2025-06-02 20:25:08,315.9,6.52,99.63,49.68
2025-06-02 20:25:13,285.92,15.0,98.08,48.2
2025-06-02 20:25:18,404.8,5.04,114.83,46.43
2025-06-02 20:25:23,407.46,17.48,62.75,18.27
2025-06-02 20:25:28,284.72,19.85,96.5,33.2
2025-06-02 20:25:33,195.47,18.09,171.83,14.58
2025-06-02 20:25:38,215.84,17.28,89.81,22.79
2025-06-02 20:25:43,183.17,17.07,187.57,24.68
2025-06-02 20:25:48,316.38,14.12,191.32,35.78
2025-06-02 20:25:53,345.64,18.91,189.71,33.42
2025-06-02 20:25:58,394.6,8.12,81.63,35.4
2025-06-02 20:26:03,225.83,5.34,73.6,11.67
2025-06-02 20:26:08,131.59,11.59,51.01,36.25
2025-06-02 20:26:13,430.14,8.0,151.3,36.91
2025-06-02 20:26:18,223.7,10.02,52.53,28.25
2025-06-02 20:26:23,369.16,16.64,138.01,46.74
2025-06-02 20:26:28,441.21,5.55,117.51,27.55
2025-06-02 20:26:34,264.58,5.13,194.74,46.01
2025-06-02 20:26:39,270.35,10.45,115.2,30.45
2025-06-02 20:26:44,419.58,7.43,135.57,13.04
2025-06-02 20:26:49,203.67,15.27,96.62,45.23
2025-06-02 20:26:54,174.5,5.85,173.61,33.12
2025-06-02 20:26:59,105.3,16.63,85.43,31.39
2025-06-02 20:27:04,473.11,8.77,185.94,39.73
2025-06-02 20:27:09,488.99,17.06,164.95,29.21
2025-06-02 20:27:14,132.2,8.58,57.78,35.76
2025-06-02 20:27:19,302.78,15.29,104.03,36.66
2025-06-02 20:27:24,108.41,14.56,114.55,24.66
2025-06-02 20:27:29,225.34,13.7,96.36,17.55
2025-06-02 20:27:34,385.72,11.6,95.58,25.38
2025-06-02 20:27:39,255.33,6.38,61.1,32.25
2025-06-02 20:27:44,475.86,14.51,147.34,44.68
2025-06-02 20:27:49,123.81,5.21,78.58,29.64
2025-06-02 20:27:54,491.4,16.11,193.48,12.87
2025-06-02 20:27:59,214.63,8.15,93.88,30.82
2025-06-02 20:28:04,277.39,11.02,59.36,34.68
2025-06-02 20:28:09,444.64,18.12,72.84,39.67
2025-06-02 20:28:14,164.93,17.25,186.7,21.72
2025-06-02 20:28:19,258.86,19.92,183.06,30.74
2025-06-02 20:28:24,128.61,15.59,77.93,30.86
2025-06-02 20:28:29,440.28,8.71,167.54,22.23
2025-06-02 20:28:34,465.57,19.63,143.06,33.42
2025-06-02 20:28:39,284.87,11.3,177.61,24.98
2025-06-02 20:28:44,335.38,9.83,92.91,31.66
2025-06-02 20:28:49,363.34,10.82,158.87,37.78
2025-06-02 20:28:54,226.89,12.78,131.34,25.32
2025-06-02 20:28:59,208.61,7.21,152.15,35.11
2025-06-02 20:29:04,175.73,14.54,197.96,24.84
2025-06-02 20:29:09,139.98,16.61,111.5,32.04
2025-06-02 20:29:14,498.03,14.37,175.62,45.36
2025-06-02 20:29:19,233.23,10.46,164.89,43.82
2025-06-02 20:29:24,255.74,9.63,123.4,26.72
2025-06-02 20:29:29,350.89,14.16,139.44,20.38
2025-06-02 20:29:34,205.21,6.95,107.8,38.96
2025-06-02 20:29:39,159.63,12.04,176.91,49.7
2025-06-02 20:29:44,150.52,12.04,146.31,25.82
2025-06-02 20:29:49,132.34,9.62,127.85,40.36
2025-06-02 20:29:54,393.3,14.11,170.68,32.09
2025-06-02 20:29:59,130.52,9.92,84.43,19.32
2025-06-02 20:30:04,362.86,10.42,90.64,23.04
2025-06-02 20:30:09,142.68,17.17,81.13,27.52
2025-06-02 20:30:14,233.26,11.57,131.83,10.02
2025-06-02 20:30:19,140.16,12.78,141.7,37.98
2025-06-02 20:30:24,193.83,12.18,138.5,16.56
2025-06-02 20:30:29,196.51,14.99,66.02,34.18
2025-06-02 20:30:34,108.2,19.22,162.99,27.15
2025-06-02 20:30:39,332.01,13.16,161.45,48.27
2025-06-02 20:30:44,342.1,10.67,93.77,16.67
2025-06-02 20:30:49,238.06,18.11,113.73,46.18
2025-06-02 20:30:54,230.6,15.57,74.87,33.96
2025-06-02 20:30:59,140.47,5.53,57.2,11.09
2025-06-02 20:31:04,229.48,15.04,121.47,30.46
2025-06-02 20:31:09,240.01,17.94,86.72,19.38
2025-06-02 20:31:14,416.68,8.23,197.9,39.35
2025-06-02 20:31:19,257.62,12.1,111.83,15.46
2025-06-02 20:31:24,331.69,8.69,103.49,13.41
2025-06-02 20:31:29,177.68,17.86,125.29,21.78
2025-06-02 20:31:34,229.28,16.55,92.76,26.32
2025-06-02 20:31:39,253.92,17.02,69.99,34.48
2025-06-02 20:31:44,416.42,12.41,157.53,29.8
2025-06-02 20:31:49,395.12,14.98,198.93,12.92
2025-06-02 20:31:54,247.94,19.1,53.52,48.93
2025-06-02 20:31:59,194.33,15.99,162.18,33.38
2025-06-02 20:32:04,484.61,11.21,148.08,24.41
2025-06-02 20:32:09,432.2,10.9,117.37,44.32
2025-06-02 20:32:14,119.62,13.71,137.61,40.06
2025-06-02 20:32:19,393.26,8.95,53.94,23.71
2025-06-02 20:32:24,287.73,16.31,152.66,34.04
2025-06-02 20:32:30,103.02,18.55,170.21,49.53
2025-06-02 20:32:35,479.9,9.63,113.47,28.87
2025-06-02 20:32:40,438.73,19.0,84.57,32.88
2025-06-02 20:32:45,432.75,6.11,59.47,13.52
2025-06-02 20:32:50,190.72,7.5,88.55,41.69
2025-06-02 20:32:55,321.97,15.36,154.8,35.93
2025-06-02 20:33:00,351.68,14.81,161.92,16.8
2025-06-02 20:33:05,197.7,17.86,88.12,24.81
2025-06-02 20:33:10,285.27,10.94,109.39,22.33
2025-06-02 20:33:15,365.85,5.7,92.74,33.72
2025-06-02 20:33:20,188.17,14.52,101.05,29.52
2025-06-02 20:33:25,425.87,18.76,113.94,47.57
2025-06-02 20:33:30,485.33,13.56,126.71,48.16
2025-06-02 20:33:35,496.32,17.55,90.49,12.66
2025-06-02 20:33:40,195.84,9.75,70.23,22.74
2025-06-02 20:33:45,299.49,19.52,120.42,20.91
2025-06-02 20:33:50,263.09,16.26,168.88,14.55
2025-06-02 20:33:55,465.42,11.74,61.06,33.05
2025-06-02 20:34:00,137.88,12.53,110.57,38.98
2025-06-02 20:34:05,117.8,13.92,107.68,26.3
2025-06-02 20:34:10,116.93,6.75,69.7,32.58
2025-06-02 20:34:15,360.0,17.75,67.06,23.3
2025-06-02 20:34:20,195.02,18.01,166.52,22.36
2025-06-02 20:34:25,154.73,15.83,144.51,39.58
2025-06-02 20:34:30,191.71,7.07,175.13,37.23
2025-06-02 20:34:35,405.98,12.56,75.47,42.65
2025-06-02 20:34:40,217.02,10.98,187.38,44.0
2025-06-02 20:34:45,344.63,18.24,189.34,19.76
2025-06-02 20:34:50,149.65,6.06,172.02,36.05
2025-06-02 20:34:55,344.31,16.98,57.9,26.22
2025-06-02 20:35:00,470.41,14.16,65.35,26.83
